sample	tcell_fraction_float
NWD170632	0.136042859
NWD628733	0.181997659
NWD113078	0.169400078
NWD245989	0.184691799
NWD725275	0.137645962
NWD596698	0.077008891
NWD279486	0.099748022
NWD200655	0.089524958
NWD655671	0.136923916
NWD178390	0.146677057
NWD993545	0.14287933
NWD723630	0.203698238
NWD736801	0.127322334
NWD602309	0.092811705
NWD349653	0.048642676
NWD721892	0.190190098
NWD933224	0.05114957
NWD221931	0.120654011
NWD761274	0.054239763
NWD975590	0.008871222
NWD505770	0.117866282
NWD678093	0.202362076
NWD296472	0.05116076
NWD221872	0.117377735
NWD577876	0.094006736
NWD348712	0.112822764
NWD428644	0.160779273
NWD762115	0.091621383
NWD270945	0.104096461
NWD597660	0.128202621
NWD300270	0.025027143
NWD495862	0.130982064
NWD428447	0.109136992
NWD263578	0.129706212
NWD479370	0.145375411
NWD128349	0.101835812
NWD149385	0.101890671
NWD230593	0.122763716
NWD655605	0.177626937
NWD377729	0.086826274
NWD683760	0.218687644
NWD496129	0.213156353
NWD522502	0.174952252
NWD593378	0.165050704
NWD236855	0.268407565
NWD265167	0.05605899
NWD507455	0.154649716
NWD757949	0.273740137
NWD631445	0.149987365
NWD601729	0.117046862
NWD846712	0.155364626
NWD519675	0.161808879
NWD107646	0.11236894
NWD518835	0.066864929
NWD197661	0.070586079
NWD770550	0.203782194
NWD131424	0.162067983
NWD857549	0.172026281
NWD640710	0.127765147
NWD176259	0.133763415
NWD278338	0.184145698
NWD622226	0.086647104
NWD507200	0.110212284
NWD845376	0.17533856
NWD199492	0.052217687
NWD989895	0.257405493
NWD838824	0.124464112
NWD901549	0.110851423
NWD539345	0.197090863
NWD614894	0.07109404
NWD437335	0.065054909
NWD832894	0.141113265
NWD979289	0.146823764
NWD257615	0.048783453
NWD546641	0.136040633
NWD733995	0.092160839
NWD743306	0.171399062
NWD291014	0.203689803
NWD474918	0.036590146
NWD760900	0.151601351
NWD135905	0.025315533
NWD601223	0.182007618
NWD648722	0.147985481
NWD234107	0.241022081
NWD811265	0.155797692
NWD703685	0.072534874
NWD188241	0.173228743
NWD347258	0.06812757
NWD287952	0.20891096
NWD423169	0.115531139
NWD819798	0.152074445
NWD890414	0.166174507
NWD805185	0.116410593
NWD598979	0.129634467
NWD150591	0.084143409
NWD328948	0.225021581
NWD419234	0.118357453
NWD646531	0.068133394
NWD549667	0.075511225
NWD407913	0.078652446
NWD856895	0.229798629
NWD919791	0.119527775
NWD470855	0.144863685
NWD424245	0.025710863
NWD365405	0.069968578
NWD228353	0.048056756
NWD296733	0.151220816
NWD275525	0.068710053
NWD503295	0.073777778
NWD175401	0.150615836
NWD321813	0.117450863
NWD761176	0.09095591
NWD170434	0.166189835
NWD236360	0.053371493
NWD240746	0.116995944
NWD626846	0.089414771
NWD831390	0.178853358
NWD547737	0.164759175
NWD786482	0.106503197
NWD762809	0.214411441
NWD162211	0.095118549
NWD105960	0.08347104
NWD716015	0.109177069
NWD102777	0.145394309
NWD755478	0.14471576
NWD897732	0.170571592
NWD958211	0.180401433
NWD249026	0.160092983
NWD701043	0.080326082
NWD616783	0.190291037
NWD585304	0.049599374
NWD808228	0.13875358
NWD947709	0.071695482
NWD913514	0.246360285
NWD664493	0.112179563
NWD377527	0.176238652
NWD380539	0.029775841
NWD756973	0.091341986
NWD265291	0.122177794
NWD105743	0.144432844
NWD410828	0.203396396
NWD332393	0.108606797
NWD616745	0.147170965
NWD384093	0.038097509
NWD479236	0.224268234
NWD297563	0.135141418
NWD418635	0.181226847
NWD913946	0.14444464
NWD663427	0.027520352
NWD698245	0.200514535
NWD997098	0.021354372
NWD730528	0.23827449
NWD993329	0.056767698
NWD534090	0.075368536
NWD846735	0.17138861
NWD601234	0.136354959
NWD448269	0.180542981
NWD386996	0.181783647
NWD454496	0.054688905
NWD824386	0.104021277
NWD359015	0.088337254
NWD990551	0.214105762
NWD411132	0.168277065
NWD928733	0.174104182
NWD835482	0.072345506
NWD748629	0.120937626
NWD363799	0.13471593
NWD604178	0.221591951
NWD777730	0.171461123
NWD937318	0.257740458
NWD917576	0.070698389
NWD450858	0.130466844
NWD113507	0.13730591
NWD489975	0.2082191
NWD400799	0.123397175
NWD779854	0.231405148
NWD833420	0.093313111
NWD610172	0.089348459
NWD623274	0.052244736
NWD336938	0.118506282
NWD864899	0.111981306
NWD100695	0.165294921
NWD776831	0.197194247
NWD941968	0.103894993
NWD661677	0.112744146
NWD712116	0.130239388
NWD592139	0.082520132
NWD604653	0.073336781
NWD381449	0.123089284
NWD210612	0.068258916
NWD327763	0.177585156
NWD186886	0.049152687
NWD576983	0.113274657
NWD290529	0.046456338
NWD210285	0.090947534
NWD592257	0.085827342
NWD653902	0.152750272
NWD633444	0.07940966
NWD313982	0.161975119
NWD669835	0.030913933
NWD165362	0.006789954
NWD410904	0.028070764
NWD225158	0.091190449
NWD541169	0.117108137
NWD664135	0.144999407
NWD190160	0.181538603
NWD872733	0.055425902
NWD812437	0.108506646
NWD323583	0.189161313
NWD698564	0.062834711
NWD307732	0.130686183
NWD999717	0.057509502
NWD924638	0.090170851
NWD944115	0.15794429
NWD746896	0.183164529
NWD559849	0.237609176
NWD243206	0.136400808
NWD484615	0.214531248
NWD142589	0.230759269
NWD162394	0.046086397
NWD665705	0.157347276
NWD823822	0.105901831
NWD353812	0.0572134
NWD337528	0.150868948
NWD476238	0.125728841
NWD531036	0.158652261
NWD614387	0.127208141
NWD654478	0.065414903
NWD102882	0.161930167
NWD771601	0.098379949
NWD194405	0.0334362
NWD666022	0.072748596
NWD545607	0
NWD144373	0
NWD171997	0.05642694
NWD389023	0.081339024
NWD132447	0.112993855
NWD464676	0.138828676
NWD831215	0.149612985
NWD320109	0.125566267
NWD157463	0.126816537
NWD452353	0.133583929
NWD551125	0.189918039
NWD503775	0.03739003
NWD729983	0.053940484
NWD687077	0.066245775
NWD665242	0.165402994
NWD234169	0.201767808
NWD168621	0
NWD505568	0.226074614
NWD516774	0.195715926
NWD342660	0.055069819
NWD172763	0.227511883
NWD509379	0.049380983
NWD944464	0.25716853
NWD743777	0.111999183
NWD136272	0.082635225
NWD886451	0.189019424
NWD984296	0.223616696
NWD793019	0.120868564
NWD440382	0.085024817
NWD788817	0.160750193
NWD882734	0.193816721
NWD498917	0.068461293
NWD366703	0.136417054
NWD314963	0.21545085
NWD144294	0
NWD765799	0.078976844
NWD233159	0.014020525
NWD983371	0.069727677
NWD959536	0.072396077
NWD255648	0.038338729
NWD991046	0.077897286
NWD234781	0.06331019
NWD161012	0.095819713
NWD624292	0.02360214
NWD763502	0.215218555
NWD483572	0.104720903
NWD548863	0.018852034
NWD967831	0.113612238
NWD910089	0.13093716
NWD361374	0.106581683
NWD686155	0.051078051
NWD705801	0.139171076
NWD299153	0.047306686
NWD323910	0.107503446
NWD180254	0.214502274
NWD172135	0.051589467
NWD671768	0.048406915
NWD217985	0.256793264
NWD475998	0.136359677
NWD528719	0.06651379
NWD837799	0.111901443
NWD695032	0.340249438
NWD213369	0.135363524
NWD147996	0.198937301
NWD572025	0.048163115
NWD532321	0.0433774
NWD313477	0.009212521
NWD311839	0.145872548
NWD777975	0.070841399
NWD633063	0.013121981
NWD193202	0.115517852
NWD866366	0.119958767
NWD957011	0.074877507
NWD721228	0.055667543
NWD118594	0.177386103
NWD781922	0.014058938
NWD835292	0.050121815
NWD730889	0.239637992
NWD272712	0.184132589
NWD141713	0.038227009
NWD819019	0.130785416
NWD462746	0.189916629
NWD504209	0.067338866
NWD287497	0.18423442
NWD206647	0.25592149
NWD220046	0.195922112
NWD904550	0.17703032
NWD199816	0.080248325
NWD136029	0.152128246
NWD540354	0.055305867
NWD910334	0.10871961
NWD811491	0.085825185
NWD506193	0.120249601
NWD894120	0.067348357
NWD403480	0.191121182
NWD463331	0.165075412
NWD976176	0.151710615
NWD862974	0.011672456
NWD209486	0.129664917
NWD144915	0.05797593
NWD314734	0.09268249
NWD953157	0.161921078
NWD824192	0.010867941
NWD467681	0.074501189
NWD244615	0.190315134
NWD147137	0.121601884
NWD248605	0.077014029
NWD704456	0.047895177
NWD359200	0.179534929
NWD265683	0.122675284
NWD912897	0.160857184
NWD841048	0.065370795
NWD261808	0.085688054
NWD154850	0.018699253
NWD111444	0.032510258
NWD107601	0.16682467
NWD134314	0.145388043
NWD496615	0.209212305
NWD600011	0.142806789
NWD316214	0.070536921
NWD568010	0.11553144
NWD960066	0.092482811
NWD555169	0.151477225
NWD350686	0.096767161
NWD962137	0.031699867
NWD210526	0.124451004
NWD227223	0.136297944
NWD747515	0.075034918
NWD140509	0.157599763
NWD222361	0.166034023
NWD509618	0.092585622
NWD473674	0.192369078
NWD796484	0.027890187
NWD828967	0.27913994
NWD117369	0.085792339
NWD550328	0.061896718
NWD693483	0.180079113
NWD290986	0.079389137
NWD304828	0.221063462
NWD745092	0.149560461
NWD337100	0.154537991
NWD253087	0.15127147
NWD677757	0.085641189
NWD363495	0.179712039
NWD168807	0.19031913
NWD328278	0.072900642
NWD916324	0.081633182
NWD669289	0.319199053
NWD818828	2.22E-16
NWD944765	0.144602778
NWD871750	0.063442262
NWD392482	0.186393502
NWD722966	0.080459941
NWD706233	0.0945758
NWD162295	0.104246965
NWD424539	0.070674879
NWD766782	0.242592789
NWD307026	0.096794698
NWD949326	0.087186888
NWD508124	0.033936119
NWD160613	0.135555877
NWD350578	0.258249653
NWD941729	0.144281636
NWD689727	0.215284022
NWD790010	0.211461221
NWD846049	0.055695769
NWD677619	0.135053896
NWD235909	0.045104145
NWD174884	0.110598896
NWD865189	0.079288985
NWD488298	0.038597108
NWD527679	0.068507847
NWD800350	0.093154618
NWD303777	0.138870788
NWD948850	0.174458811
NWD420828	0.105843971
NWD281568	0.124739968
NWD383291	0.072282247
NWD610026	0.132938454
NWD602240	0.14175494
NWD810048	0.157550503
NWD321725	0.030529017
NWD783497	0.098432829
NWD369529	0.112065154
NWD452046	0.110507778
NWD305782	0.053324757
NWD233380	0.141936254
NWD416085	0.154347282
NWD757827	0.057847468
NWD268978	0.188012746
NWD818150	0.004844614
NWD366341	0.047875452
NWD607350	0.033791061
NWD395458	0.333964338
NWD444179	0.029439401
NWD874631	0.087137109
NWD129830	0.060144892
NWD311553	0.081196899
NWD432329	0.096586094
NWD353146	0.250791099
NWD136077	0.145317423
NWD139715	0.112427973
NWD194629	0.063415973
NWD199154	0.011978743
NWD116085	0.145370768
NWD178630	0.114799345
NWD956874	0.067351192
NWD266646	0.125604923
NWD784473	0.288464867
NWD535863	0.190069035
NWD245138	0.202838689
NWD113031	0.046191752
NWD464535	0.181732997
NWD966529	0.06345531
NWD971751	0.133300104
NWD849062	0.091312618
NWD462134	0.101418255
NWD502711	0.141243913
NWD992191	0.093553997
NWD455648	0.093979718
NWD702451	0.151283691
NWD284282	0.181042788
NWD535450	0.027319625
NWD877608	0.089871861
NWD409605	0.228652228
NWD967622	0.180632512
NWD388744	0.133232737
NWD217649	0.229198038
NWD819891	0.079281319
NWD465437	0.237866032
NWD111306	0.208686821
NWD588523	0
NWD362486	0.091420814
NWD390651	0.11752087
NWD349750	0.221585719
NWD767545	0.051627747
NWD562035	0.21362072
NWD374528	0.156213852
NWD997212	0.030920587
NWD655414	0.138868778
NWD127134	0.124443993
NWD572798	0.033717309
NWD251264	0.188207077
NWD102922	0.087893734
NWD302876	0.199081685
NWD215460	0.043297001
NWD697053	0.091225029
NWD393784	0.157112567
NWD440395	0.055839232
NWD874153	0
NWD857950	0.077585684
NWD406752	0.127979114
NWD934268	0.029340788
NWD382033	0.161732629
NWD488931	0.180200417
NWD648553	0
NWD540833	0.154536451
NWD295381	0.050814763
NWD102293	0.189352407
NWD879219	0.096376632
NWD372550	0.153775788
NWD733533	0.082707763
NWD934856	0.084974803
NWD415024	0.201346937
NWD129444	0.151669051
NWD722623	0.161760071
NWD672149	0.030920108
NWD883635	0.194224946
NWD756254	0.102491649
NWD296626	0.146243044
NWD503828	0.227086442
NWD584731	0.06488022
NWD575388	0.202238494
NWD101290	0.060316508
NWD716101	0.097145763
NWD168070	0.24852466
NWD968070	0.215675719
NWD409057	0.219049946
NWD830203	0.058635671
NWD317710	0.209613499
NWD291174	0.114533316
NWD861827	0.167400727
NWD996394	0.084432923
NWD332131	0.290197648
NWD857289	0.03662882
NWD617569	0.27779504
NWD701232	0
NWD850805	0.129676768
NWD944502	0.150402702
NWD873336	0.08949703
NWD283037	0.105706701
NWD959435	0.118731706
NWD636297	0.09619828
NWD587778	0.126999476
NWD865892	0.266311173
NWD305468	0.097171595
NWD448991	0
NWD335530	0.164584612
NWD228126	0.090685309
NWD520638	0.050264177
NWD628511	0.164873024
NWD356741	0.104517848
NWD369823	0.135080725
NWD348971	0.068942823
NWD198630	0.131976125
NWD263109	0.154951893
NWD442819	0.079476715
NWD663272	0.054257326
NWD675563	0.08277816
NWD511549	0.098406402
NWD235551	0.119404779
NWD891739	0.112388771
NWD336689	0.201939347
NWD179995	0.096327349
NWD262655	0.032137183
NWD155154	0.161240397
NWD683809	0.105627696
NWD562769	0.049065818
NWD979627	0.15980374
NWD765032	0.190986189
NWD571034	0.226546492
NWD918821	0.167218679
NWD259245	0.007580242
NWD324001	0.089183535
NWD598968	0.033154972
NWD415975	0.090725393
NWD166936	0.139049337
NWD917814	0.274393629
NWD631267	0.090969419
NWD558636	0.133786474
NWD256147	0.149071614
NWD340425	0.229505857
NWD715555	0.206105426
NWD704830	0.113148323
NWD520673	0.15015185
NWD682463	0.164197066
NWD949452	0.259020832
NWD140140	0
NWD597787	0.143519346
NWD388635	0.105230123
NWD486570	0.007101214
NWD724872	0.125462589
NWD725384	0.106061404
NWD345294	0.114328617
NWD965636	0.106270553
NWD206008	0.040554115
NWD961715	0
NWD724427	0.01716426
NWD761856	0.115322517
NWD225896	0.286980933
NWD818708	0.170628661
NWD546987	0.111834684
NWD224328	0.094741013
NWD365034	0.131756766
NWD503638	0.180649562
NWD165012	0.152970483
NWD633757	0.106171926
NWD799638	0.122017912
NWD894121	0.052931
NWD142782	0.08754154
NWD460290	0
NWD269821	0.085419771
NWD426278	0.055672558
NWD167295	0.096315417
NWD522878	0.031637933
NWD101950	0.187795235
NWD385592	0.029175564
NWD617849	0.031776994
NWD171090	0.248823135
NWD869045	0.076476154
NWD241490	0.166105727
NWD794083	0.166769612
NWD897661	0.104628882
NWD758769	0.041507751
NWD512764	0.155506983
NWD623755	1.11E-16
NWD302678	0.046782856
NWD687723	0.163928273
NWD707286	0.106622275
NWD210818	0.129901059
NWD336632	0.123808809
NWD801086	0
NWD117670	0.096692171
NWD515355	0.04573737
NWD243515	0.110541298
NWD983455	0.255114645
NWD503442	0.049709031
NWD162620	0.133730016
NWD758510	0.116765258
NWD102382	0.328087918
NWD688735	0.080221786
NWD359724	0.17699313
NWD108366	0.225206487
NWD265513	0.063545509
NWD698684	0.14131109
NWD145427	0.159032942
NWD928814	0.07168057
NWD971498	0.121059265
NWD649336	0.088043366
NWD181718	0.147486243
NWD177427	0.085777437
NWD365610	0.127473463
NWD887270	0
NWD418129	0.119002388
NWD272770	0.119119698
NWD768141	0.142489104
NWD583863	0.092348818
NWD396954	0.087794134
NWD857521	0.207708159
NWD833053	0.169392068
NWD238449	0.095728542
NWD757812	0.042915463
NWD200854	0.219223931
NWD792126	0.133340273
NWD173402	0.173620613
NWD820899	0.148415097
NWD652481	0.160068867
NWD858468	0.118461
NWD195190	0.12086391
NWD872268	0.06219737
NWD355005	0.225921058
NWD516096	0.028300238
NWD135351	0.102061472
NWD182129	0.121957945
NWD638903	0.067492818
NWD525260	0.093555594
NWD589909	0.107118812
NWD518340	0.020586007
NWD868853	0.125150497
NWD568916	0.038736716
NWD810961	0.247900532
NWD951264	0.234548639
NWD154654	0.172765095
NWD724138	0
NWD541993	0.112461447
NWD520101	0.057688611
NWD123870	0.168379222
NWD459663	0.12633676
NWD939766	0.143670468
NWD101927	0.158780157
NWD697271	0.147365733
NWD843174	0.166246115
NWD792581	0.367769736
NWD232726	0.054400766
NWD563836	0.017679643
NWD302454	0.210212269
NWD170812	0.167376254
NWD290308	0.113943491
NWD761891	0.070357131
NWD359251	0.182385995
NWD845476	0.11951959
NWD836614	0.071514071
NWD649504	0.249219118
NWD810951	0.172268105
NWD574040	0.172104663
NWD561673	0.092893139
NWD707855	0.299872978
NWD248757	0.164866137
NWD511289	0.051036253
NWD813738	0.174639842
NWD969857	0.112511961
NWD660818	0.062547797
NWD649681	0.20293123
NWD994761	0.113344186
NWD813194	0.099071299
NWD714660	0.063188669
NWD873860	0.089324992
NWD122183	0.123484562
NWD763530	0.083491621
NWD624093	0.09926122
NWD154080	0.16139594
NWD806415	0.105318741
NWD281737	0.163917725
NWD302592	0.176963287
NWD502606	1.11E-16
NWD302735	0.180922026
NWD631128	0.350086044
NWD297068	0
NWD915035	0
NWD143615	0.013151627
NWD218924	0.237789805
NWD243953	0.163042438
NWD806736	0.165133549
NWD298055	0.13829373
NWD101749	0.037990522
NWD965197	0.19965587
NWD844865	0.165436617
NWD223631	0.049292341
NWD194756	0.123274784
NWD523747	0.124842669
NWD438359	0.124063292
NWD463021	0.159216256
NWD824585	0.058922206
NWD768186	0.229448338
NWD297364	0.117819025
NWD279815	0.060953299
NWD332594	0.123994031
NWD285884	0.195245596
NWD765372	0
NWD918006	0.050225814
NWD726299	0.125954328
NWD739813	0.232802287
NWD736846	0.097608259
NWD329991	0.134164273
NWD620848	0.17251116
NWD576576	0.170846829
NWD181751	0.027757064
NWD770881	0.037185031
NWD294689	0.149032315
NWD202756	0.034310164
NWD373348	0.078791992
NWD622312	0.115901754
NWD494676	0.178655911
NWD994334	0.082052682
NWD613195	0.179953953
NWD414906	0.150019619
NWD544006	0.128950284
NWD583650	0.111766131
NWD324636	0.185375309
NWD644621	0.137119094
NWD252347	0.147683125
NWD286451	0.120916606
NWD822808	0.301900695
NWD836798	0.172188413
NWD173776	0.244671969
NWD965725	0.101083142
NWD825210	0.049779441
NWD630615	0.15005696
NWD280197	0.099025109
NWD397183	0.063784356
NWD447010	0.154731023
NWD334923	0.161804436
NWD997484	0.053520568
NWD329499	0.256643523
NWD827207	0.189059299
NWD836446	0.127442015
NWD749658	0.15215867
NWD424703	0.153011362
NWD244362	0.067973456
NWD977269	0.123603803
NWD378068	0.092305238
NWD224538	0.087818875
NWD297028	0
NWD685292	0.057168551
NWD410354	0.198455568
NWD389598	0.043752154
NWD249911	0.133077851
NWD448293	0.168436344
NWD379530	0.147203676
NWD285446	0.282068671
NWD670842	0.11897372
NWD337353	0.144312353
NWD502772	0.078797825
NWD220665	0.220994796
NWD124560	0.108758585
NWD261644	0.102649638
NWD352021	0.166881192
NWD480404	0.142848249
NWD746675	0.272784779
NWD551436	0.133063784
NWD726472	0.215258358
NWD677702	0.039713606
NWD903498	0.133568
NWD745304	0.134518922
NWD668732	0.093974208
NWD915076	0.109607021
NWD365036	0
NWD771853	0.158213093
NWD279894	0.104149153
NWD649364	0.208687469
NWD730691	0
NWD151271	0.106400185
NWD590536	0.229426242
NWD987589	0.112048903
NWD224488	0.152730698
NWD447980	0.07655595
NWD447292	0.192551839
NWD532680	0.107714051
NWD764245	0.13175666
NWD916260	0.073428049
NWD982966	0.124647909
NWD865992	0.154455819
NWD956818	0.158124916
NWD172447	0.225482965
NWD221228	0.117036843
NWD748979	0.088015861
NWD577317	0.105073907
NWD708739	0.267382299
NWD799620	0.033873373
NWD212784	0.140395861
NWD326558	0.206798718
NWD256198	0.054543282
NWD914317	0.087088452
